timestamp,city,aqi,weather_icon,wind_speed,humidity
2025-10-03T02:17:24.223298+07:00,Đà Nẵng,71,/dl/assets/svg/weather/ic-weather-01n.svg,4.5 km/h,92%
2025-10-03T03:25:33.653926+07:00,Đà Nẵng,71,/dl/assets/svg/weather/ic-weather-01n.svg,4.9 km/h,89%
2025-10-03T04:19:32.919934+07:00,Đà Nẵng,69,/dl/assets/svg/weather/ic-weather-01n.svg,5.1 km/h,93%
2025-10-03T05:20:29.540900+07:00,Đà Nẵng,69,/dl/assets/svg/weather/ic-weather-01n.svg,4.6 km/h,93%
2025-10-03T06:20:00.980445+07:00,Đà Nẵng,70,/dl/assets/svg/weather/ic-weather-01d.svg,3.8 km/h,93%
2025-10-03T08:45:23.358803+07:00,Đà Nẵng,62,/dl/assets/svg/weather/ic-weather-02d.svg,1.2 km/h,75%
2025-10-03T09:59:46.939576+07:00,Đà Nẵng,55,/dl/assets/svg/weather/ic-weather-02d.svg,1.3 km/h,68%
2025-10-03T10:34:01.023208+07:00,Đà Nẵng,39,/dl/assets/svg/weather/ic-weather-02d.svg,3.1 km/h,72%
2025-10-03T11:26:38.101592+07:00,Đà Nẵng,33,/dl/assets/svg/weather/ic-weather-02d.svg,4.8 km/h,71%
2025-10-03T12:22:06.365844+07:00,Đà Nẵng,33,/dl/assets/svg/weather/ic-weather-02d.svg,5.2 km/h,71%
2025-10-03T13:33:33.431591+07:00,Đà Nẵng,11,/dl/assets/svg/weather/ic-weather-03d.svg,4.6 km/h,71%
2025-10-03T14:22:05.128236+07:00,Đà Nẵng,8,/dl/assets/svg/weather/ic-weather-03d.svg,6 km/h,70%
2025-10-03T15:29:42.191183+07:00,Đà Nẵng,8,/dl/assets/svg/weather/ic-weather-04d.svg,7.6 km/h,70%
2025-10-03T16:23:10.581584+07:00,Đà Nẵng,8,/dl/assets/svg/weather/ic-weather-04d.svg,6.6 km/h,74%
2025-10-03T17:23:37.078218+07:00,Đà Nẵng,8,/dl/assets/svg/weather/ic-weather-04d.svg,6 km/h,74%
2025-10-03T18:18:36.136224+07:00,Đà Nẵng,8,/dl/assets/svg/weather/ic-weather-04n.svg,4.7 km/h,78%
2025-10-03T19:46:23.053756+07:00,Đà Nẵng,8,/dl/assets/svg/weather/ic-weather-04n.svg,3.6 km/h,77%
2025-10-03T20:29:27.122035+07:00,Đà Nẵng,6,/dl/assets/svg/weather/ic-weather-04n.svg,2.5 km/h,75%
2025-10-03T21:21:43.859412+07:00,Đà Nẵng,6,/dl/assets/svg/weather/ic-weather-04n.svg,0.3 km/h,76%
2025-10-03T22:23:00.000555+07:00,Đà Nẵng,11,/dl/assets/svg/weather/ic-weather-04n.svg,2.1 km/h,79%
2025-10-03T23:27:42.680888+07:00,Đà Nẵng,28,/dl/assets/svg/weather/ic-weather-04n.svg,4.6 km/h,88%
2025-10-04T00:18:50.381765+07:00,Đà Nẵng,28,/dl/assets/svg/weather/ic-weather-04n.svg,5.2 km/h,89%
2025-10-04T01:32:09.556091+07:00,Đà Nẵng,28,/dl/assets/svg/weather/ic-weather-04n.svg,4.7 km/h,89%
2025-10-04T02:17:45.568915+07:00,Đà Nẵng,33,/dl/assets/svg/weather/ic-weather-04n.svg,5.4 km/h,92%
2025-10-04T03:24:53.927979+07:00,Đà Nẵng,28,/dl/assets/svg/weather/ic-weather-03n.svg,4.9 km/h,89%
2025-10-04T04:18:57.425490+07:00,Đà Nẵng,50,/dl/assets/svg/weather/ic-weather-03n.svg,4.5 km/h,93%
2025-10-04T05:19:48.272443+07:00,Đà Nẵng,61,/dl/assets/svg/weather/ic-weather-03n.svg,3 km/h,93%
2025-10-04T06:19:36.768930+07:00,Đà Nẵng,57,/dl/assets/svg/weather/ic-weather-04d.svg,2.7 km/h,91%
2025-10-04T08:41:39.307912+07:00,Đà Nẵng,56,/dl/assets/svg/weather/ic-weather-04d.svg,2.7 km/h,79%
2025-10-04T09:54:02.670675+07:00,Đà Nẵng,53,/dl/assets/svg/weather/ic-weather-04d.svg,1.3 km/h,74%
2025-10-04T10:27:39.540505+07:00,Đà Nẵng,22,/dl/assets/svg/weather/ic-weather-04d.svg,3.8 km/h,70%
2025-10-04T11:26:02.056116+07:00,Đà Nẵng,14,/dl/assets/svg/weather/ic-weather-04d.svg,6.1 km/h,69%
2025-10-04T12:20:26.145207+07:00,Đà Nẵng,20,/dl/assets/svg/weather/ic-weather-04d.svg,8.1 km/h,70%
2025-10-04T13:31:23.484766+07:00,Đà Nẵng,19,/dl/assets/svg/weather/ic-weather-04d.svg,8.7 km/h,74%
2025-10-04T14:18:59.158459+07:00,Đà Nẵng,19,/dl/assets/svg/weather/ic-weather-03d.svg,8.7 km/h,71%
2025-10-04T15:26:46.994808+07:00,Đà Nẵng,21,/dl/assets/svg/weather/ic-weather-04d.svg,8.1 km/h,78%
2025-10-04T16:20:22.034114+07:00,Đà Nẵng,17,/dl/assets/svg/weather/ic-weather-04d.svg,7.3 km/h,79%
2025-10-04T17:20:52.280948+07:00,Đà Nẵng,24,/dl/assets/svg/weather/ic-weather-04d.svg,6.1 km/h,79%
2025-10-04T18:16:28.543379+07:00,Đà Nẵng,24,/dl/assets/svg/weather/ic-weather-04n.svg,5.6 km/h,81%
2025-10-04T19:41:24.137200+07:00,Đà Nẵng,19,/dl/assets/svg/weather/ic-weather-04n.svg,4.5 km/h,82%
2025-10-04T20:23:28.012929+07:00,Đà Nẵng,19,/dl/assets/svg/weather/ic-weather-04n.svg,5.1 km/h,79%
2025-10-04T21:18:09.827628+07:00,Đà Nẵng,56,/dl/assets/svg/weather/ic-weather-04n.svg,7 km/h,84%
2025-10-04T22:20:08.023542+07:00,Đà Nẵng,52,/dl/assets/svg/weather/ic-weather-04n.svg,6.6 km/h,90%
2025-10-04T23:25:25.384704+07:00,Đà Nẵng,44,/dl/assets/svg/weather/ic-weather-10n.svg,3.9 km/h,89%
